,pdbID,interface_id,ligands,fda_approved,num_interfaces,num_ligands,fda,interface_str,ligand_str
185,1CJV,"['1CJV_A_B', '1CJV_A_B', '1CJV_A_B', '1CJV_B_C', '1CJV_B_C', '1CJV_B_C']","['GSP', 'MES', 'FOK', 'GSP', 'MES', 'FOK']","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0]",6,6,Yes,"1CJV_A_B, 1CJV_A_B, 1CJV_A_B, 1CJV_B_C, 1CJV_B_C, 1CJV_B_C","GSP, MES, FOK, GSP, MES, FOK"
186,1CKL,"['1CKL_A_B', '1CKL_A_C', '1CKL_B_C', '1CKL_D_E', '1CKL_D_F', '1CKL_E_F']","['NAG', 'NAG', 'NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1CKL_A_B, 1CKL_A_C, 1CKL_B_C, 1CKL_D_E, 1CKL_D_F, 1CKL_E_F","NAG, NAG, NAG, NAG, NAG, NAG"
187,1CKN,['1CKN_A_B'],['GTP'],[1.0],1,1,Yes,1CKN_A_B,GTP
188,1CLE,['1CLE_A_B'],['NAG'],[1.0],1,1,Yes,1CLE_A_B,NAG
189,1CLS,"['1CLS_A_B', '1CLS_A_B', '1CLS_A_D', '1CLS_A_D']","['DEC', 'O', 'DEC', 'O']","[0.0, 1.0, 0.0, 1.0]",4,4,Yes,"1CLS_A_B, 1CLS_A_B, 1CLS_A_D, 1CLS_A_D","DEC, O, DEC, O"
190,1CNO,"['1CNO_E_F', '1CNO_G_H']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"1CNO_E_F, 1CNO_G_H","GOL, GOL"
191,1COH,"['1COH_A_B', '1COH_A_D']","['CMO', 'CMO']","[0.0, 0.0]",2,2,No,"1COH_A_B, 1COH_A_D","CMO, CMO"
192,1COV,"['1COV_1_3', '1COV_1_3', '1COV_1_4', '1COV_1_4', '1COV_3_4', '1COV_3_4']","['PLM', 'MYR', 'PLM', 'MYR', 'PLM', 'MYR']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1COV_1_3, 1COV_1_3, 1COV_1_4, 1COV_1_4, 1COV_3_4, 1COV_3_4","PLM, MYR, PLM, MYR, PLM, MYR"
193,1CPH,['1CPH_A_B'],['DCE'],[0.0],1,1,No,1CPH_A_B,DCE
194,1CQD,"['1CQD_A_D', '1CQD_B_C']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"1CQD_A_D, 1CQD_B_C","NAG, NAG"
195,1CQE,"['1CQE_A_B', '1CQE_A_B']","['NAG', 'FLP']","[1.0, 1.0]",2,2,Yes,"1CQE_A_B, 1CQE_A_B","NAG, FLP"
196,1CQF,"['1CQF_A_B', '1CQF_A_B', '1CQF_A_E', '1CQF_A_E', '1CQF_B_C', '1CQF_B_C', '1CQF_C_D', '1CQF_C_D', '1CQF_D_E', '1CQF_D_E']","['BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA']","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",10,10,Yes,"1CQF_A_B, 1CQF_A_B, 1CQF_A_E, 1CQF_A_E, 1CQF_B_C, 1CQF_B_C, 1CQF_C_D, 1CQF_C_D, 1CQF_D_E, 1CQF_D_E","BGC, GLA, BGC, GLA, BGC, GLA, BGC, GLA, BGC, GLA"
197,1CQP,['1CQP_A_B'],['803'],[1.0],1,1,Yes,1CQP_A_B,803
198,1CQS,['1CQS_A_B'],['EQU'],[0.0],1,1,No,1CQS_A_B,EQU
199,1CS4,"['1CS4_A_B', '1CS4_A_B', '1CS4_A_B', '1CS4_B_C', '1CS4_B_C', '1CS4_B_C']","['GSP', 'MES', 'FOK', 'GSP', 'MES', 'FOK']","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0]",6,6,Yes,"1CS4_A_B, 1CS4_A_B, 1CS4_A_B, 1CS4_B_C, 1CS4_B_C, 1CS4_B_C","GSP, MES, FOK, GSP, MES, FOK"
200,1CT1,"['1CT1_E_F', '1CT1_E_F', '1CT1_F_G', '1CT1_F_G', '1CT1_G_H', '1CT1_G_H']","['BGC', 'SIA', 'BGC', 'SIA', 'BGC', 'SIA']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1CT1_E_F, 1CT1_E_F, 1CT1_F_G, 1CT1_F_G, 1CT1_G_H, 1CT1_G_H","BGC, SIA, BGC, SIA, BGC, SIA"
201,1CTE,['1CTE_A_B'],['PYS'],[0.0],1,1,No,1CTE_A_B,PYS
202,1CUL,"['1CUL_A_B', '1CUL_A_B', '1CUL_A_B', '1CUL_A_B', '1CUL_B_C', '1CUL_B_C', '1CUL_B_C', '1CUL_B_C']","['GSP', 'MES', 'FOK', '3PO', 'GSP', 'MES', 'FOK', '3PO']","[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",8,8,Yes,"1CUL_A_B, 1CUL_A_B, 1CUL_A_B, 1CUL_A_B, 1CUL_B_C, 1CUL_B_C, 1CUL_B_C, 1CUL_B_C","GSP, MES, FOK, 3PO, GSP, MES, FOK, 3PO"
203,1CVI,"['1CVI_A_C', '1CVI_B_D']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"1CVI_A_C, 1CVI_B_D","NAG, NAG"
204,1CVU,"['1CVU_A_B', '1CVU_A_B']","['NAG', 'ACD']","[1.0, 1.0]",2,2,Yes,"1CVU_A_B, 1CVU_A_B","NAG, ACD"
205,1CWU,['1CWU_A_B'],['TDB'],[0.0],1,1,No,1CWU_A_B,TDB
206,1CX2,"['1CX2_A_B', '1CX2_A_B']","['NAG', 'S58']","[1.0, 0.0]",2,2,Yes,"1CX2_A_B, 1CX2_A_B","NAG, S58"
207,1CX8,"['1CX8_A_B', '1CX8_B_C']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"1CX8_A_B, 1CX8_B_C","NAG, NAG"
208,1CXP,"['1CXP_A_B', '1CXP_A_C', '1CXP_A_D', '1CXP_B_C', '1CXP_B_D', '1CXP_C_D']","['NAG', 'NAG', 'NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1CXP_A_B, 1CXP_A_C, 1CXP_A_D, 1CXP_B_C, 1CXP_B_D, 1CXP_C_D","NAG, NAG, NAG, NAG, NAG, NAG"
209,1CXV,['1CXV_A_B'],['CBP'],[0.0],1,1,No,1CXV_A_B,CBP
210,1CXZ,['1CXZ_A_B'],['GSP'],[1.0],1,1,Yes,1CXZ_A_B,GSP
211,1CYD,['1CYD_A_B'],['IPA'],[1.0],1,1,Yes,1CYD_A_B,IPA
212,1D0C,"['1D0C_A_B', '1D0C_A_B', '1D0C_A_B']","['CAD', 'GOL', 'INE']","[0.0, 1.0, 0.0]",3,3,Yes,"1D0C_A_B, 1D0C_A_B, 1D0C_A_B","CAD, GOL, INE"
213,1D0O,"['1D0O_A_B', '1D0O_A_B', '1D0O_A_B']","['CAD', 'GOL', 'INE']","[0.0, 1.0, 0.0]",3,3,Yes,"1D0O_A_B, 1D0O_A_B, 1D0O_A_B","CAD, GOL, INE"
214,1D1G,['1D1G_A_B'],['MTX'],[1.0],1,1,Yes,1D1G_A_B,MTX
215,1D1I,"['1D1I_A_B', '1D1I_A_B', '1D1I_A_E', '1D1I_A_E', '1D1I_B_C', '1D1I_B_C', '1D1I_C_D', '1D1I_C_D', '1D1I_D_E', '1D1I_D_E']","['BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA', 'BGC', 'GLA']","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",10,10,Yes,"1D1I_A_B, 1D1I_A_B, 1D1I_A_E, 1D1I_A_E, 1D1I_B_C, 1D1I_B_C, 1D1I_C_D, 1D1I_C_D, 1D1I_D_E, 1D1I_D_E","BGC, GLA, BGC, GLA, BGC, GLA, BGC, GLA, BGC, GLA"
216,1D1K,"['1D1K_A_B', '1D1K_A_E', '1D1K_B_C', '1D1K_C_D', '1D1K_D_E']","['GLA', 'GLA', 'GLA', 'GLA', 'GLA']","[0.0, 0.0, 0.0, 0.0, 0.0]",5,5,No,"1D1K_A_B, 1D1K_A_E, 1D1K_B_C, 1D1K_C_D, 1D1K_D_E","GLA, GLA, GLA, GLA, GLA"
217,1D1V,"['1D1V_A_B', '1D1V_A_B', '1D1V_A_B']","['PTU', 'CAD', 'GOL']","[0.0, 0.0, 1.0]",3,3,Yes,"1D1V_A_B, 1D1V_A_B, 1D1V_A_B","PTU, CAD, GOL"
218,1D1W,"['1D1W_A_B', '1D1W_A_B', '1D1W_A_B']","['ATQ', 'CAD', 'GOL']","[0.0, 0.0, 1.0]",3,3,Yes,"1D1W_A_B, 1D1W_A_B, 1D1W_A_B","ATQ, CAD, GOL"
219,1D1X,"['1D1X_A_B', '1D1X_A_B', '1D1X_A_B']","['CAD', 'GOL', '4BT']","[0.0, 1.0, 0.0]",3,3,Yes,"1D1X_A_B, 1D1X_A_B, 1D1X_A_B","CAD, GOL, 4BT"
220,1D1Y,"['1D1Y_A_B', '1D1Y_A_B', '1D1Y_A_B', '1D1Y_A_B']","['CAD', 'GOL', 'EDO', '3BT']","[0.0, 1.0, 1.0, 0.0]",4,4,Yes,"1D1Y_A_B, 1D1Y_A_B, 1D1Y_A_B, 1D1Y_A_B","CAD, GOL, EDO, 3BT"
221,1D2V,"['1D2V_A_B', '1D2V_A_C', '1D2V_A_D', '1D2V_B_C', '1D2V_B_D', '1D2V_C_D']","['NAG', 'NAG', 'NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1D2V_A_B, 1D2V_A_C, 1D2V_A_D, 1D2V_B_C, 1D2V_B_D, 1D2V_C_D","NAG, NAG, NAG, NAG, NAG, NAG"
222,1D3B,"['1D3B_A_B', '1D3B_A_B', '1D3B_A_F', '1D3B_A_F', '1D3B_B_C', '1D3B_B_C', '1D3B_D_E', '1D3B_D_E', '1D3B_E_F', '1D3B_E_F', '1D3B_F_J', '1D3B_F_J', '1D3B_G_H', '1D3B_G_H', '1D3B_G_L', '1D3B_G_L', '1D3B_H_I', '1D3B_H_I', '1D3B_I_J', '1D3B_I_J', '1D3B_J_K', '1D3B_J_K']","['GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT', 'GOL', 'CIT']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",22,22,Yes,"1D3B_A_B, 1D3B_A_B, 1D3B_A_F, 1D3B_A_F, 1D3B_B_C, 1D3B_B_C, 1D3B_D_E, 1D3B_D_E, 1D3B_E_F, 1D3B_E_F, 1D3B_F_J, 1D3B_F_J, 1D3B_G_H, 1D3B_G_H, 1D3B_G_L, 1D3B_G_L, 1D3B_H_I, 1D3B_H_I, 1D3B_I_J, 1D3B_I_J, 1D3B_J_K, 1D3B_J_K","GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT, GOL, CIT"
223,1D4F,"['1D4F_A_B', '1D4F_A_C']","['ADN', 'ADN']","[1.0, 1.0]",2,2,Yes,"1D4F_A_B, 1D4F_A_C","ADN, ADN"
224,1D4M,"['1D4M_1_2', '1D4M_1_2', '1D4M_1_3', '1D4M_1_3', '1D4M_1_4', '1D4M_1_4', '1D4M_3_4', '1D4M_3_4']","['MYR', 'W71', 'MYR', 'W71', 'MYR', 'W71', 'MYR', 'W71']","[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]",8,8,Yes,"1D4M_1_2, 1D4M_1_2, 1D4M_1_3, 1D4M_1_3, 1D4M_1_4, 1D4M_1_4, 1D4M_3_4, 1D4M_3_4","MYR, W71, MYR, W71, MYR, W71, MYR, W71"
225,1D4S,['1D4S_A_B'],['TPV'],[1.0],1,1,Yes,1D4S_A_B,TPV
226,1D4W,['1D4W_A_C'],['PTR'],[1.0],1,1,Yes,1D4W_A_C,PTR
227,1D4Y,['1D4Y_A_B'],['TPV'],[1.0],1,1,Yes,1D4Y_A_B,TPV
228,1D5L,"['1D5L_A_B', '1D5L_A_C', '1D5L_A_D', '1D5L_B_C', '1D5L_B_D', '1D5L_C_D']","['NAG', 'NAG', 'NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1D5L_A_B, 1D5L_A_C, 1D5L_A_D, 1D5L_B_C, 1D5L_B_D, 1D5L_C_D","NAG, NAG, NAG, NAG, NAG, NAG"
229,1D5M,"['1D5M_A_B', '1D5M_A_B', '1D5M_A_C', '1D5M_A_C', '1D5M_A_D', '1D5M_A_D', '1D5M_B_D', '1D5M_B_D']","['ALC', 'NAG', 'ALC', 'NAG', 'ALC', 'NAG', 'ALC', 'NAG']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",8,8,Yes,"1D5M_A_B, 1D5M_A_B, 1D5M_A_C, 1D5M_A_C, 1D5M_A_D, 1D5M_A_D, 1D5M_B_D, 1D5M_B_D","ALC, NAG, ALC, NAG, ALC, NAG, ALC, NAG"
230,1D5X,"['1D5X_A_B', '1D5X_A_C']","['ALC', 'ALC']","[0.0, 0.0]",2,2,No,"1D5X_A_B, 1D5X_A_C","ALC, ALC"
231,1D5Z,"['1D5Z_A_B', '1D5Z_A_C']","['ALC', 'ALC']","[0.0, 0.0]",2,2,No,"1D5Z_A_B, 1D5Z_A_C","ALC, ALC"
232,1D6E,"['1D6E_A_B', '1D6E_A_C']","['ALC', 'ALC']","[0.0, 0.0]",2,2,No,"1D6E_A_B, 1D6E_A_C","ALC, ALC"
233,1D6J,['1D6J_A_B'],['TLA'],[1.0],1,1,Yes,1D6J_A_B,TLA
234,1D6U,"['1D6U_A_B', '1D6U_A_B']","['HY1', 'GOL']","[0.0, 1.0]",2,2,Yes,"1D6U_A_B, 1D6U_A_B","HY1, GOL"
235,1D6Y,"['1D6Y_A_B', '1D6Y_A_B']","['HY1', 'GOL']","[0.0, 1.0]",2,2,Yes,"1D6Y_A_B, 1D6Y_A_B","HY1, GOL"
236,1D6Z,"['1D6Z_A_B', '1D6Z_A_B', '1D6Z_A_B']","['PEO', 'HY1', 'GOL']","[1.0, 0.0, 1.0]",3,3,Yes,"1D6Z_A_B, 1D6Z_A_B, 1D6Z_A_B","PEO, HY1, GOL"
237,1D7B,"['1D7B_A_B', '1D7B_A_B']","['NAG', '1PG']","[1.0, 1.0]",2,2,Yes,"1D7B_A_B, 1D7B_A_B","NAG, 1PG"
238,1D7C,"['1D7C_A_B', '1D7C_A_B']","['NAG', '1PG']","[1.0, 1.0]",2,2,Yes,"1D7C_A_B, 1D7C_A_B","NAG, 1PG"
239,1D7D,"['1D7D_A_B', '1D7D_A_B']","['NAG', '1PG']","[1.0, 1.0]",2,2,Yes,"1D7D_A_B, 1D7D_A_B","NAG, 1PG"
240,1D7W,"['1D7W_A_B', '1D7W_A_C', '1D7W_A_D', '1D7W_B_C', '1D7W_B_D', '1D7W_C_D']","['NAG', 'NAG', 'NAG', 'NAG', 'NAG', 'NAG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1D7W_A_B, 1D7W_A_C, 1D7W_A_D, 1D7W_B_C, 1D7W_B_D, 1D7W_C_D","NAG, NAG, NAG, NAG, NAG, NAG"
241,1D8A,['1D8A_A_B'],['TCL'],[1.0],1,1,Yes,1D8A_A_B,TCL
242,1D9K,"['1D9K_C_D', '1D9K_C_D', '1D9K_C_P', '1D9K_C_P']","['NAG', 'NDG', 'NAG', 'NDG']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"1D9K_C_D, 1D9K_C_D, 1D9K_C_P, 1D9K_C_P","NAG, NDG, NAG, NDG"
243,1D9U,"['1D9U_A_B', '1D9U_A_B']","['NAG', 'NDG']","[1.0, 1.0]",2,2,Yes,"1D9U_A_B, 1D9U_A_B","NAG, NDG"
244,1DAN,"['1DAN_L_T', '1DAN_L_U']","['BGC', 'BGC']","[1.0, 1.0]",2,2,Yes,"1DAN_L_T, 1DAN_L_U","BGC, BGC"
245,1DBB,['1DBB_H_L'],['STR'],[1.0],1,1,Yes,1DBB_H_L,STR
246,1DBF,"['1DBF_A_B', '1DBF_A_C']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"1DBF_A_B, 1DBF_A_C","GOL, GOL"
247,1DBJ,['1DBJ_H_L'],['AE2'],[0.0],1,1,No,1DBJ_H_L,AE2
248,1DBK,['1DBK_H_L'],['ANO'],[0.0],1,1,No,1DBK_H_L,ANO
249,1DBN,"['1DBN_A_B', '1DBN_A_B', '1DBN_A_B']","['NAG', 'BGC', 'SIA']","[1.0, 1.0, 1.0]",3,3,Yes,"1DBN_A_B, 1DBN_A_B, 1DBN_A_B","NAG, BGC, SIA"
250,1DBT,"['1DBT_A_B', '1DBT_A_C']","['U5P', 'U5P']","[1.0, 1.0]",2,2,Yes,"1DBT_A_B, 1DBT_A_C","U5P, U5P"
251,1DC1,['1DC1_A_B'],['DIO'],[1.0],1,1,Yes,1DC1_A_B,DIO
252,1DC4,['1DC4_A_B'],['G3P'],[1.0],1,1,Yes,1DC4_A_B,G3P
253,1DCI,"['1DCI_A_B', '1DCI_A_C', '1DCI_B_C']","['EDO', 'EDO', 'EDO']","[1.0, 1.0, 1.0]",3,3,Yes,"1DCI_A_B, 1DCI_A_C, 1DCI_B_C","EDO, EDO, EDO"
254,1DDR,"['1DDR_A_B', '1DDR_A_B']","['URE', 'MTX']","[1.0, 1.0]",2,2,Yes,"1DDR_A_B, 1DDR_A_B","URE, MTX"
255,1DDS,['1DDS_A_B'],['MTX'],[1.0],1,1,Yes,1DDS_A_B,MTX
256,1DDU,['1DDU_A_B'],['CB3'],[0.0],1,1,No,1DDU_A_B,CB3
257,1DDX,"['1DDX_A_B', '1DDX_C_D']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"1DDX_A_B, 1DDX_C_D","NAG, NAG"
258,1DE4,"['1DE4_C_F', '1DE4_C_F', '1DE4_D_F', '1DE4_D_F', '1DE4_G_I', '1DE4_G_I']","['NAG', 'GOL', 'NAG', 'GOL', 'NAG', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1DE4_C_F, 1DE4_C_F, 1DE4_D_F, 1DE4_D_F, 1DE4_G_I, 1DE4_G_I","NAG, GOL, NAG, GOL, NAG, GOL"
259,1DEK,['1DEK_A_B'],['DGP'],[0.0],1,1,No,1DEK_A_B,DGP
260,1DEL,['1DEL_A_B'],['DGP'],[0.0],1,1,No,1DEL_A_B,DGP
261,1DFG,['1DFG_A_B'],['NDT'],[0.0],1,1,No,1DFG_A_B,NDT
262,1DFH,['1DFH_A_B'],['TDB'],[0.0],1,1,No,1DFH_A_B,TDB
263,1DFV,['1DFV_A_B'],['NAG'],[1.0],1,1,Yes,1DFV_A_B,NAG
264,1DHI,['1DHI_A_B'],['MTX'],[1.0],1,1,Yes,1DHI_A_B,MTX
265,1DHJ,['1DHJ_A_B'],['MTX'],[1.0],1,1,Yes,1DHJ_A_B,MTX
266,1DHK,['1DHK_A_B'],['NAG'],[1.0],1,1,Yes,1DHK_A_B,NAG
267,1DIQ,"['1DIQ_A_B', '1DIQ_A_C']","['PCR', 'PCR']","[0.0, 0.0]",2,2,No,"1DIQ_A_B, 1DIQ_A_C","PCR, PCR"
268,1DJR,"['1DJR_D_E', '1DJR_D_E', '1DJR_D_E', '1DJR_D_H', '1DJR_D_H', '1DJR_D_H', '1DJR_E_F', '1DJR_E_F', '1DJR_E_F', '1DJR_F_G', '1DJR_F_G', '1DJR_F_G', '1DJR_G_H', '1DJR_G_H', '1DJR_G_H']","['BEZ', 'GOL', 'GLA', 'BEZ', 'GOL', 'GLA', 'BEZ', 'GOL', 'GLA', 'BEZ', 'GOL', 'GLA', 'BEZ', 'GOL', 'GLA']","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]",15,15,Yes,"1DJR_D_E, 1DJR_D_E, 1DJR_D_E, 1DJR_D_H, 1DJR_D_H, 1DJR_D_H, 1DJR_E_F, 1DJR_E_F, 1DJR_E_F, 1DJR_F_G, 1DJR_F_G, 1DJR_F_G, 1DJR_G_H, 1DJR_G_H, 1DJR_G_H","BEZ, GOL, GLA, BEZ, GOL, GLA, BEZ, GOL, GLA, BEZ, GOL, GLA, BEZ, GOL, GLA"
269,1DKF,['1DKF_A_B'],['OLA'],[1.0],1,1,Yes,1DKF_A_B,OLA
270,1DKK,['1DKK_A_B'],['NO3'],[1.0],1,1,Yes,1DKK_A_B,NO3
271,1DKU,['1DKU_A_B'],['AP2'],[0.0],1,1,No,1DKU_A_B,AP2
272,1DLH,"['1DLH_A_B', '1DLH_A_B', '1DLH_A_C', '1DLH_A_C', '1DLH_E_F', '1DLH_E_F']","['NAG', 'NDG', 'NAG', 'NDG', 'NAG', 'NDG']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"1DLH_A_B, 1DLH_A_B, 1DLH_A_C, 1DLH_A_C, 1DLH_E_F, 1DLH_E_F","NAG, NDG, NAG, NDG, NAG, NDG"
273,1DLT,['1DLT_A_B'],['CAQ'],[1.0],1,1,Yes,1DLT_A_B,CAQ
274,1DM6,['1DM6_A_B'],['PH3'],[0.0],1,1,No,1DM6_A_B,PH3
275,1DM7,"['1DM7_A_B', '1DM7_A_B']","['GOL', 'HRG']","[1.0, 0.0]",2,2,Yes,"1DM7_A_B, 1DM7_A_B","GOL, HRG"
276,1DM8,['1DM8_A_B'],['GOL'],[1.0],1,1,Yes,1DM8_A_B,GOL
277,1DMH,['1DMH_A_B'],['MCT'],[0.0],1,1,No,1DMH_A_B,MCT
278,1DMI,"['1DMI_A_B', '1DMI_A_B']","['GOL', 'ITU']","[1.0, 0.0]",2,2,Yes,"1DMI_A_B, 1DMI_A_B","GOL, ITU"
279,1DMJ,"['1DMJ_A_B', '1DMJ_A_B']","['GOL', 'ITU']","[1.0, 0.0]",2,2,Yes,"1DMJ_A_B, 1DMJ_A_B","GOL, ITU"
280,1DMK,['1DMK_A_B'],['ITU'],[0.0],1,1,No,1DMK_A_B,ITU
281,1DMP,['1DMP_A_B'],['DMQ'],[0.0],1,1,No,1DMP_A_B,DMQ
282,1DN2,"['1DN2_A_E', '1DN2_B_F']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"1DN2_A_E, 1DN2_B_F","NAG, NAG"
283,1DNA,"['1DNA_A_B', '1DNA_A_B']","['CB3', 'UMP']","[0.0, 1.0]",2,2,Yes,"1DNA_A_B, 1DNA_A_B","CB3, UMP"
284,1DNP,['1DNP_A_B'],['MHF'],[0.0],1,1,No,1DNP_A_B,MHF
285,1DNU,"['1DNU_A_B', '1DNU_A_B', '1DNU_A_C', '1DNU_A_C', '1DNU_A_D', '1DNU_A_D', '1DNU_B_C', '1DNU_B_C', '1DNU_B_D', '1DNU_B_D', '1DNU_C_D', '1DNU_C_D']","['NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"1DNU_A_B, 1DNU_A_B, 1DNU_A_C, 1DNU_A_C, 1DNU_A_D, 1DNU_A_D, 1DNU_B_C, 1DNU_B_C, 1DNU_B_D, 1DNU_B_D, 1DNU_C_D, 1DNU_C_D","NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY"
286,1DNW,"['1DNW_A_B', '1DNW_A_B', '1DNW_A_C', '1DNW_A_C', '1DNW_A_D', '1DNW_A_D', '1DNW_B_C', '1DNW_B_C', '1DNW_B_D', '1DNW_B_D', '1DNW_C_D', '1DNW_C_D']","['NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY', 'NAG', 'ACY']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"1DNW_A_B, 1DNW_A_B, 1DNW_A_C, 1DNW_A_C, 1DNW_A_D, 1DNW_A_D, 1DNW_B_C, 1DNW_B_C, 1DNW_B_D, 1DNW_B_D, 1DNW_C_D, 1DNW_C_D","NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY, NAG, ACY"
287,1DP0,"['1DP0_A_B', '1DP0_A_D']","['DMS', 'DMS']","[1.0, 1.0]",2,2,Yes,"1DP0_A_B, 1DP0_A_D","DMS, DMS"
288,1DP5,['1DP5_A_B'],['NAG'],[1.0],1,1,Yes,1DP5_A_B,NAG
289,1DPH,['1DPH_A_B'],['DCE'],[0.0],1,1,No,1DPH_A_B,DCE
290,1DPJ,['1DPJ_A_B'],['NAG'],[1.0],1,1,Yes,1DPJ_A_B,NAG
291,1DPM,['1DPM_A_B'],['FMT'],[1.0],1,1,Yes,1DPM_A_B,FMT
292,1DQ2,['1DQ2_A_B'],['ACY'],[1.0],1,1,Yes,1DQ2_A_B,ACY
293,1DQ8,"['1DQ8_A_B', '1DQ8_A_B', '1DQ8_A_C', '1DQ8_A_C', '1DQ8_B_D', '1DQ8_B_D', '1DQ8_C_D', '1DQ8_C_D']","['MAH', 'DTT', 'MAH', 'DTT', 'MAH', 'DTT', 'MAH', 'DTT']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]",8,8,Yes,"1DQ8_A_B, 1DQ8_A_B, 1DQ8_A_C, 1DQ8_A_C, 1DQ8_B_D, 1DQ8_B_D, 1DQ8_C_D, 1DQ8_C_D","MAH, DTT, MAH, DTT, MAH, DTT, MAH, DTT"
294,1DQA,"['1DQA_A_B', '1DQA_A_C', '1DQA_C_D']","['MAH', 'MAH', 'MAH']","[0.0, 0.0, 0.0]",3,3,No,"1DQA_A_B, 1DQA_A_C, 1DQA_C_D","MAH, MAH, MAH"
295,1DQN,['1DQN_A_B'],['IPA'],[1.0],1,1,Yes,1DQN_A_B,IPA
296,1DQP,"['1DQP_A_B', '1DQP_A_B']","['IMG', 'IPA']","[0.0, 1.0]",2,2,Yes,"1DQP_A_B, 1DQP_A_B","IMG, IPA"
297,1DQR,['1DQR_A_B'],['6PG'],[0.0],1,1,No,1DQR_A_B,6PG
298,1DQX,['1DQX_A_B'],['BMP'],[1.0],1,1,Yes,1DQX_A_B,BMP
299,1DRA,['1DRA_A_B'],['MTX'],[1.0],1,1,Yes,1DRA_A_B,MTX
300,1DRB,"['1DRB_A_B', '1DRB_A_B']","['MTX', 'EOH']","[1.0, 1.0]",2,2,Yes,"1DRB_A_B, 1DRB_A_B","MTX, EOH"
301,1DS8,"['1DS8_H_M', '1DS8_L_M']","['LDA', 'LDA']","[1.0, 1.0]",2,2,Yes,"1DS8_H_M, 1DS8_L_M","LDA, LDA"
302,1DV3,"['1DV3_H_M', '1DV3_L_M']","['LDA', 'LDA']","[1.0, 1.0]",2,2,Yes,"1DV3_H_M, 1DV3_L_M","LDA, LDA"
